id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5028866048,A5028866048,Geeta Rani,Chandigarh University,I101407740,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1233
A5028874350,A5028874350,Yang Liu,Harbin Institute of Technology,I204983213,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,3.775817331649508e-12,320
A5028884700,A5028884700,Ishrat Rahman,Princess Nourah bint Abdulrahman University,I106778892,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,402
A5028892629,A5028892629,Siddhant Bikram Shah,Delhi Technological University,I863896202,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,8.809196593002887e-12,21
A5028896559,A5028896559,Xiaochong Dong,North China Electric Power University,I153473198,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,52
A5028902397,A5028902397,Muxia Sun,Tsinghua University,I99065089,education,education,Other,2,2023,0.00017188037126160193,4.0,0.0,7.841050234336436e-28,1234
A5028905152,A5028905152,Issam Laradji,ServiceNow (United States),I4210167039,company,company,Other,1,2023,0.00022917382834880258,4.0,0.0,1.835765310633776e-09,15
A5028915622,A5028915622,Taiji Nakamura,Kyushu Dental University,I200314755,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,432
A5028916711,A5028916711,Felix Busch,Charité - Universitätsmedizin Berlin,I7877124,healthcare,healthcare,Other,2,2023,0.00045834765669760516,10.0,0.0,1.7327018858245438e-12,38
A5028927697,A5028927697,Yizhe Zhu,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.4517327437088046e-10,171
A5028931867,A5028931867,Lei Liang,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,664
A5028932317,A5028932317,Catherine E. Richards,University of Cambridge,I241749,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,799
A5028937864,A5028937864,Lars Doorenbos,University of Bern,I118564535,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1202
A5028939056,A5028939056,Siegfried K. Wagner,Moorfields Eye Hospital NHS Foundation Trust,I1325675289,healthcare,healthcare,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1235
A5028946205,A5028946205,Lingming Zhang,University of Illinois Urbana-Champaign,I157725225,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.91252512908251e-13,76
A5028949161,A5028949161,Jorge A. Rodriguez,Brigham and Women's Hospital,I1283280774,healthcare,healthcare,Other,2,2023,0.000630228027959207,22.0,0.0,7.217996149537766e-06,144
A5028959249,A5028959249,Xinrui Zhou,Shenzhen University,I180726961,education,education,Other,1,2023,0.0010312822275696117,18.0,0.0,3.6150657581272277e-16,878
A5028961884,A5028961884,Alexandru Căpățînă,"""Dunarea de Jos"" University of Galati",I3122748864,education,education,Other,1,2023,0.0012031625988312136,21.0,0.0,6.655808157197705e-15,137
A5028970835,A5028970835,Kamal Ndousse,,,,unknown,Other,2,2023,0.0033230205110576375,82.0,0.0,9.246988014088552e-05,88
A5028984453,A5028984453,Itai Gat,,,,unknown,Other,2,2023,0.0015469233413544173,28.0,0.00035520575618404614,1.6057201390716164e-09,0
A5028992619,A5028992619,Benoit Steiner,,,,unknown,Other,1,2023,0.0016615102555288187,29.0,0.0,3.3550177531230475e-05,88
A5029025914,A5029025914,David Krueger,University of Cambridge,I241749,education,education,Other,3,2023,0.001947977540964822,35.0,0.0007412193650951547,1.3527790767409495e-07,163
A5029030083,A5029030083,Yukio Miki,Osaka Metropolitan University,I4387152983,education,education,Other,2,2023,0.000630228027959207,14.0,0.0,9.750860920464333e-20,198
A5029055424,A5029055424,Yulong Pei,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,2.3728588601818824e-19,546
A5029063409,A5029063409,Alexander Rives,The Metropolitan Opera (United States),I4210112286,company,company,Other,1,2023,0.000802108399220809,14.0,0.0,7.270382092362298e-11,0
A5029064938,A5029064938,Graham Heimberg,,,,unknown,Other,1,2023,0.0007448149421336084,13.0,0.0,1.4820266954938712e-18,330
A5029068222,A5029068222,Raphael Taiwo Aruleba,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1236
A5029069191,A5029069191,Tanisha Jowsey,Bond University,I120125038,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,888
A5029074038,A5029074038,Pradeep Dasigi,,,,unknown,Other,3,2023,0.001145869141744013,30.0,6.594072466991992e-05,1.1380013650942882e-07,3
A5029077335,A5029077335,Yu-Cheng Su,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.132987041837905e-09,637
A5029077543,A5029077543,Christopher J. Honey,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,997
A5029105520,A5029105520,Trevor Darrell,"University of California, Berkeley",I95457486,education,education,Other,7,2023,0.0028073793972728314,56.0,0.00893291696744763,1.306256909723553e-05,148
A5029106873,A5029106873,Bahjat Kawar,Technion – Israel Institute of Technology,I174306211,education,education,Other,3,2023,0.0005156411137848059,11.0,0.00013561005335367978,1.017900095182446e-09,30
A5029114040,A5029114040,Olaf Wiest,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,7.0607480707379065e-12,85
A5029119136,A5029119136,Hasan Abed Al Kader Hammoud,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,3.879974895352188e-07,0
A5029125087,A5029125087,Debra L. Friedman,Vanderbilt University Medical Center,I901861585,healthcare,healthcare,Other,1,2023,0.0018333906267904206,32.0,0.0,7.478289992503616e-12,569
A5029129530,A5029129530,Vincent Tao Hu,University of Amsterdam,I887064364,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,4.0808729145288245e-26,716
A5029129957,A5029129957,Peidong Guo,,,,unknown,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1237
A5029130019,A5029130019,Bing Shi,Sichuan University,I24185976,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,3.632523551943089e-20,1188
A5029130433,A5029130433,Cheng Ting Lin,Johns Hopkins University,I145311948,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,204
A5029130689,A5029130689,Yuyu Zhang,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.69954968398445e-10,49
A5029135114,A5029135114,Yangyi Chen,University of Illinois Urbana-Champaign,I157725225,education,education,Other,1,2023,0.0005156411137848059,9.0,0.0,8.026108792881451e-08,36
A5029139071,A5029139071,Kang‐Hyun Lee,Seoul National University,I139264467,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1238
A5029145516,A5029145516,Jussi S. Jauhiainen,University of Turku,I155660961,education,education,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1239
A5029170473,A5029170473,Tianyi Qiu,,,,unknown,Other,1,2023,0.0013177495130056148,23.0,0.0,1.8583224065799107e-07,170
A5029172836,A5029172836,Tugba Akinci D’Antonoli,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,3.743796021691586e-17,102
A5029173262,A5029173262,Jacob Wynne,Emory University,I150468666,education,education,Other,2,2023,0.0007448149421336084,22.0,1.9100007514602788e-08,1.623305155245958e-11,30
A5029177452,A5029177452,Shujing Dong,Amazon (United States),I1311688040,company,company,Amazon,1,2023,0.0002864672854360032,5.0,0.0,3.551424251966783e-13,13
A5029186201,A5029186201,Yarin Gal,,,,unknown,Other,2,2023,0.0004010541996104045,7.0,0.0,6.414492126669816e-26,911
A5029214477,A5029214477,Alí­pio Jorge,Universidade do Porto,I182534213,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,893
A5029224995,A5029224995,Baoxia Du,Jilin University of Chemical Technology,I4210125838,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,5.096434634206572e-13,190
A5029228576,A5029228576,Yanwu Yang,Shenzhen Institute of Information Technology,I158809036,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,1032
A5029230952,A5029230952,Francesco Costantino,Sapienza University of Rome,I861853513,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,382
A5029232636,A5029232636,Yafeng Li,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1240
A5029233359,A5029233359,Akhtar Ali,"International Islamic University, Islamabad",I121243025,education,education,Other,1,2023,0.0007448149421336084,13.0,0.0,1.4820266954938712e-18,685
A5029243071,A5029243071,Osbert Bastani,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,1.0179771045306302e-08,74
A5029243115,A5029243115,George J. Pappas,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.8553645219488115e-24,40
A5029243457,A5029243457,Gelei Deng,,,,unknown,Other,4,2023,0.001604216798441618,36.0,0.0013009591150168669,3.3183944137855968e-09,299
A5029249760,A5029249760,Zhongjie Mi,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,785
A5029251926,A5029251926,Mintong Kang,,,,unknown,Other,1,2023,0.0010312822275696117,18.0,0.0,5.4869984980916394e-08,144
A5029258117,A5029258117,Jean‐François Bonnefon,Toulouse School of Economics,I4210092408,education,education,Other,1,2023,0.000802108399220809,14.0,0.0,5.956315417250492e-11,415
A5029272162,A5029272162,Guijun Wang,Nanchang University,I141649914,education,education,Other,2,2023,0.000630228027959207,15.0,0.0,4.427180144927188e-19,483
A5029283104,A5029283104,Aaron Lee,University of Washington,I201448701,education,education,Other,2,2023,0.0013750429700928155,24.0,0.0,6.053445869710651e-09,105
A5029287311,A5029287311,Jonathan Dallas,University of Southern California,I1174212,education,education,Other,1,2023,0.0006875214850464077,12.0,0.0,1.5719927343101913e-18,108
A5029302266,A5029302266,Mohd Ashraf Ahmad,Universiti Malaysia Pahang Al-Sultan Abdullah,I102913810,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1241
A5029324500,A5029324500,Benjamin Schloss,University of Massachusetts Amherst,I24603500,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,3.52514909716208e-22,225
A5029342491,A5029342491,James Teo,King's College London,I183935753,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,2.6207091886370875e-13,78
A5029354429,A5029354429,Tariq A. Alalwan,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1242
A5029365003,A5029365003,Jiaming Pei,The University of Sydney,I129604602,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.3057585849968355e-26,1243
A5029371610,A5029371610,Marwa Fadhil Alsaffar,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,1244
A5029376641,A5029376641,Bhargav Kanuparthi,Ontario Genomics,I2802127592,nonprofit,nonprofit,Other,2,2023,0.0026354990260112295,90.0,0.0,0.0005279905726788654,284
A5029382748,A5029382748,Samuel J. Pellock,University of Washington,I201448701,education,education,Other,1,2023,0.0015469233413544173,27.0,0.0,2.2353616734718412e-12,9
A5029384316,A5029384316,Changying Li,,,,unknown,Other,1,2023,0.000973988770482411,17.0,0.0,0.009536626354431657,92
A5029392006,A5029392006,Yi Chang,Jilin University,I194450716,education,education,Other,1,2023,0.0018333906267904206,32.0,0.0,1.3863674633587833e-06,91
A5029397855,A5029397855,Nanze Yu,Academy of Medical Sciences,I1302978242,nonprofit,nonprofit,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,595
A5029408111,A5029408111,Yi R. Fung,,,,unknown,Other,2,2023,0.0026927924830984305,48.0,0.0004452204933900953,1.5455167800422586e-06,36
A5029418036,A5029418036,Benedikt Morschheuser,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1245
A5029424334,A5029424334,Vatsal Agarwal,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,7.78033601651207e-10,113
A5029433867,A5029433867,Hailey Hagins,University of Washington,I201448701,education,education,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1246
A5029436121,A5029436121,Nanyi Fei,Renmin University of China,I78988378,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.4986864559173826e-07,19
A5029449671,A5029449671,Marouane Tliba,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1247
A5029456834,A5029456834,Xiao Liang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,9.893868285654998e-11,76
A5029457626,A5029457626,Chenru Duan,Massachusetts Institute of Technology,I63966007,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,7.243641380209682e-09,74
A5029464626,A5029464626,Agasthya Gangavarapu,Strateji Araşdırmalar Mərkəzi,I4210162901,nonprofit,nonprofit,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,1248
A5029468585,A5029468585,Aviv Ovadya,Johnson Center for Child Health and Development,I2799771591,nonprofit,nonprofit,Other,2,2023,0.0012031625988312136,42.0,0.0,1.4954921458201534e-09,292
A5029469707,A5029469707,Jochen Kühn,,,,unknown,Other,2,2023,0.001260456055918414,44.0,0.0,2.0330754116277374e-09,349
A5029483722,A5029483722,Kang Wu,,,,unknown,Other,1,2023,0.0008594018563080096,15.0,0.0,1.6394986831708757e-17,631
A5029518449,A5029518449,Zengzhi Wang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,3.927961031123051e-24,770
A5029530760,A5029530760,Laurynas Karazija,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,3.0976730198059014e-27,1249
A5029531613,A5029531613,Eldon Schoop,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1250
A5029541865,A5029541865,Zhengxiong Luo,Chinese Academy of Sciences,I19820366,government,government,Other,3,2023,0.0005729345708720064,24.0,6.030903166416443e-07,1.1853852987743299e-08,49
A5029547855,A5029547855,Sven Groppe,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1251
A5029548157,A5029548157,Quan Bai,University of Tasmania,I129801699,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1215
A5029551563,A5029551563,Weijie Wang,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,3.715113142946622e-11,76
A5029553067,A5029553067,Jon Ander Campos,University of the Basque Country,I169108374,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.3422098623273855e-14,247
A5029562752,A5029562752,Alex Taylor,"City, University of London",I180825142,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,9.658176159639834e-24,124
A5029566548,A5029566548,Shang-Wen Li,Institut national de recherche en sciences et technologies du numérique,I1326498283,government,government,Other,2,2023,0.0028073793972728314,51.0,0.00028829170428575177,5.826123186533759e-09,0
A5029580242,A5029580242,Enrico Checcucci,Candiolo Cancer Institute,I4210151091,nonprofit,nonprofit,Other,1,2023,0.0012031625988312136,21.0,0.0,7.44966257547783e-15,268
A5029588803,A5029588803,Cusuh Ham,Georgia Institute of Technology,I130701444,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,9.617619602365928e-11,133
A5029626914,A5029626914,Minnan Chu,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,3.0976730198059014e-27,979
A5029632109,A5029632109,Pauline Lucas,Université de Bordeaux,I15057530,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,4.428877330142084e-12,415
A5029637639,A5029637639,Prithviraj Ammanabrolu,,,,unknown,Other,2,2023,0.0008594018563080096,16.0,9.939721082346823e-07,1.1262750617764645e-08,3
A5029640560,A5029640560,Nishan Mills,La Trobe University,I196829312,education,education,Other,2,2023,0.0004010541996104045,10.0,0.0,1.2501774284559115e-21,568
A5029642434,A5029642434,Damien Meng Yew Tan,Singapore General Hospital,I2251586001,healthcare,healthcare,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,253
A5029648803,A5029648803,Zhengzhong Liu,,,,unknown,Other,1,2023,0.0012031625988312136,21.0,0.0,9.425192795468017e-10,494
A5029661948,A5029661948,Ziyue Yang,University of Rochester,I5388228,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9738751690007143e-20,86
A5029671916,A5029671916,Lun‐Wei Ku,Academia Sinica,I84653119,facility,research_institute,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1093
A5029674206,A5029674206,Yifu Yuan,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,9.61782863967059e-09,19
A5029681621,A5029681621,Erin L. Fee,The University of Western Australia,I177877127,education,education,Other,1,2023,0.0018333906267904206,32.0,0.0,7.478289992503616e-12,63
A5029683261,A5029683261,Stefan Reischl,TUM Klinikum,I2802619606,healthcare,healthcare,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,693
A5029691902,A5029691902,Xiao‐Yuan Jing,Wuhan University,I37461747,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,9.702026280013498e-15,123
A5029701555,A5029701555,Piotr Żmijewski,Józef Piłsudski University of Physical Education in Warsaw,I80810150,education,education,Other,1,2023,0.00177609716970322,31.0,0.0,4.297847428011464e-12,39
A5029716503,A5029716503,S. Karthik Mukkavilli,,,,unknown,Other,3,2023,0.0024636186547496277,53.0,0.0008879434326809568,1.7440177755290567e-09,15
A5029719203,A5029719203,Steven Toh,Newcastle University,I84884186,education,education,Other,1,2023,0.0010312822275696117,18.0,0.0,3.6150657581272277e-16,43
A5029722566,A5029722566,Guotai Wang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,5.806760735838962e-09,41
A5029730741,A5029730741,Basirudeen Syed Ahamed Kabeer,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,753
A5029732099,A5029732099,Ting Wang,Emporia State University,I93131583,education,education,Other,4,2023,0.001260456055918414,33.0,0.0,4.2970962686901574e-15,486
A5029738173,A5029738173,Xuan Ju,Chinese University of Hong Kong,I177725633,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,8.34289759950027e-12,76
