work_id,publication_year,author_id,author_name,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,affiliation_source
W4408699823,2024,A5100387427,Chenxi Liu,I201448701,University of Washington,education,education,Other,structured_openalex
W4408699823,2024,A5012268687,Yinhai Wang,I201448701,University of Washington,education,education,Other,structured_openalex
W4405326640,2024,A5044457381,Mahmud Omar,I98704320,Icahn School of Medicine at Mount Sinai,education,education,Other,structured_openalex
W4405326640,2024,A5111128416,Saleh Nassar,I2800717019,Wolfson Medical Center,healthcare,healthcare,Other,structured_openalex
W4405326640,2024,A5115417627,Kareem Hijazi,I28185974,Maccabi Healthcare Services,healthcare,healthcare,Other,structured_openalex
W4405326640,2024,A5030539003,Benjamin S. Glicksberg,I98704320,Icahn School of Medicine at Mount Sinai,education,education,Other,structured_openalex
W4405326640,2024,A5047405500,Girish N. Nadkarni,I98704320,Icahn School of Medicine at Mount Sinai,education,education,Other,structured_openalex
W4405326640,2024,A5039899830,Eyal Klang,I98704320,Icahn School of Medicine at Mount Sinai,education,education,Other,structured_openalex
W4391258615,2024,A5100700403,Zhixiang Wang,I2800191616,Maastricht University Medical Centre,funder,unknown,Other,structured_openalex
W4391258615,2024,A5100700403,Zhixiang Wang,I183519381,Capital Medical University,education,education,Other,structured_openalex
W4391258615,2024,A5100700403,Zhixiang Wang,I4210161616,Maastro Clinic,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5100700403,Zhixiang Wang,I4210147433,Beijing Friendship Hospital,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5100390131,Zhen Zhang,I2800191616,Maastricht University Medical Centre,funder,unknown,Other,structured_openalex
W4391258615,2024,A5100390131,Zhen Zhang,I4210161616,Maastro Clinic,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5008606043,Alberto Traverso,I2800191616,Maastricht University Medical Centre,funder,unknown,Other,structured_openalex
W4391258615,2024,A5008606043,Alberto Traverso,I4210161616,Maastro Clinic,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5013513157,André Dekker,I4210161616,Maastro Clinic,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5013513157,André Dekker,I2800191616,Maastricht University Medical Centre,funder,unknown,Other,structured_openalex
W4391258615,2024,A5022151739,Linxue Qian,I183519381,Capital Medical University,education,education,Other,structured_openalex
W4391258615,2024,A5022151739,Linxue Qian,I4210147433,Beijing Friendship Hospital,healthcare,healthcare,Other,structured_openalex
W4391258615,2024,A5101501556,Pengfei Sun,I183519381,Capital Medical University,education,education,Other,structured_openalex
W4391258615,2024,A5101501556,Pengfei Sun,I4210147433,Beijing Friendship Hospital,healthcare,healthcare,Other,structured_openalex
W4400242502,2024,A5089020920,Giuseppe Colavito,I5561750,University of Bari Aldo Moro,education,education,Other,structured_openalex
W4400242502,2024,A5072863196,Filippo Lanubile,I5561750,University of Bari Aldo Moro,education,education,Other,structured_openalex
W4400242502,2024,A5030063602,Nicole Novielli,I5561750,University of Bari Aldo Moro,education,education,Other,structured_openalex
W4400242502,2024,A5002259496,Luigi Quaranta,I5561750,University of Bari Aldo Moro,education,education,Other,structured_openalex
W4396626558,2024,A5077353364,Leo S. Lo,I169521973,University of New Mexico,education,education,Other,structured_openalex
W4400457514,2024,A5002837911,Kevin Li,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5040376258,Adrian Fernandez,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5026019597,Rachel Schwartz,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5080492668,Natalie Ríos,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5108894488,Marvin N. Carlisle,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5088918534,Gregory Amend,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5088918534,Gregory Amend,I98704320,Icahn School of Medicine at Mount Sinai,education,education,Other,structured_openalex
W4400457514,2024,A5073129822,Hiren V. Patel,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4400457514,2024,A5039157270,Benjamin N. Breyer,I180670191,"University of California, San Francisco",education,education,Other,structured_openalex
W4390719175,2024,A5084103903,Daiju Ueda,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4390719175,2024,A5043523524,Shannon L. Walston,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4390719175,2024,A5002185558,Toshimasa Matsumoto,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4390719175,2024,A5038998467,Ryo Deguchi,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4390719175,2024,A5067103416,Hiroyuki Tatekawa,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4390719175,2024,A5029030083,Yukio Miki,I4387152983,Osaka Metropolitan University,education,education,Other,structured_openalex
W4400484665,2024,A5038940425,Xuchao Zhang,I1290206253,Microsoft (United States),company,company,Microsoft,structured_openalex
W4400484665,2024,A5101775931,Supriyo Ghosh,I4210124949,Microsoft Research (India),company,company,Microsoft,structured_openalex
W4400484665,2024,A5101967802,Chetan Bansal,I1290206253,Microsoft (United States),company,company,Microsoft,structured_openalex
W4400484665,2024,A5073855975,Rujia Wang,I1290206253,Microsoft (United States),company,company,Microsoft,structured_openalex
W4400484665,2024,A5070950193,Minghua Ma,I1290206253,Microsoft (United States),company,company,Microsoft,structured_openalex
W4400484665,2024,A5043798385,Yu Kang,RAW_MICROSOFT,Microsoft Research,company,company,Microsoft,raw_affiliation_rule
W4400484665,2024,A5070722259,Saravan Rajmohan,I1290206253,Microsoft (United States),company,company,Microsoft,structured_openalex
W4392164233,2024,A5021600204,Dian‐Jeng Li,I4210091201,Kaohsiung Municipal Kai-Syuan Psychiatric Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5021600204,Dian‐Jeng Li,I64723972,Meiho University,education,education,Other,structured_openalex
W4392164233,2024,A5108144977,Yu‐Chen Kao,I1293718874,Tri-Service General Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5108144977,Yu‐Chen Kao,I4210097658,Tri-Service General Hospital Beitou Branch,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5108144977,Yu‐Chen Kao,I68171755,National Defense Medical Center,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5059032985,Shih‐Jen Tsai,I148366613,National Yang Ming Chiao Tung University,education,education,Other,structured_openalex
W4392164233,2024,A5059032985,Shih‐Jen Tsai,I2803004286,Taipei Veterans General Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5101685762,Ya‐Mei Bai,I148366613,National Yang Ming Chiao Tung University,education,education,Other,structured_openalex
W4392164233,2024,A5101685762,Ya‐Mei Bai,I2803004286,Taipei Veterans General Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5057066487,Ta‐Chuan Yeh,I1293718874,Tri-Service General Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5057066487,Ta‐Chuan Yeh,I68171755,National Defense Medical Center,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5023440805,Che‐Sheng Chu,I152743029,Kaohsiung Medical University,education,education,Other,structured_openalex
W4392164233,2024,A5023440805,Che‐Sheng Chu,I4210152230,Kaohsiung Veterans General Hospital,funder,unknown,Other,structured_openalex
W4392164233,2024,A5023440805,Che‐Sheng Chu,I4210162359,International Neuromodulation Society,nonprofit,nonprofit,Other,structured_openalex
W4392164233,2024,A5077667312,Chih‐Wei Hsu,I4210093821,Kaohsiung Chang Gung Memorial Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5044507975,Szu‐Wei Cheng,I184693016,China Medical University,education,education,Other,structured_openalex
W4392164233,2024,A5044507975,Szu‐Wei Cheng,I4210126829,China Medical University Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5044507975,Szu‐Wei Cheng,I4210136334,Chi Mei Medical Center,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5067635334,Tien‐Wei Hsu,I98298690,I-Shou University,education,education,Other,structured_openalex
W4392164233,2024,A5052379001,Chih‐Sung Liang,I1293718874,Tri-Service General Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5052379001,Chih‐Sung Liang,I4210097658,Tri-Service General Hospital Beitou Branch,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5052379001,Chih‐Sung Liang,I68171755,National Defense Medical Center,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5026823311,Kuan‐Pin Su,I184693016,China Medical University,education,education,Other,structured_openalex
W4392164233,2024,A5026823311,Kuan‐Pin Su,I4210093006,An-Nan Hospital,healthcare,healthcare,Other,structured_openalex
W4392164233,2024,A5026823311,Kuan‐Pin Su,I4210126829,China Medical University Hospital,healthcare,healthcare,Other,structured_openalex
W4400549596,2024,A5103324691,Eunbeen Jo,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5082350046,Sanghoun Song,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5100427730,Jong-Ho Kim,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5101586991,Subin Lim,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5015942085,Ju Hyeon Kim,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5036379724,Jung‐Joon Cha,I197347611,Korea University,education,education,Other,structured_openalex
W4400549596,2024,A5100337302,Young-Min Kim,I4575257,Hanyang University,education,education,Other,structured_openalex
W4400549596,2024,A5037704369,Hyung Joon Joo,I197347611,Korea University,education,education,Other,structured_openalex
W4403765241,2024,A5014068242,Olamilekan Shobayo,I71422933,Sheffield Hallam University,education,education,Other,structured_openalex
W4403765241,2024,A5107189517,Sidikat Adeyemi-longe,I71422933,Sheffield Hallam University,education,education,Other,structured_openalex
W4403765241,2024,A5069725543,Olusogo Popoola,I71422933,Sheffield Hallam University,education,education,Other,structured_openalex
W4403765241,2024,A5071126071,Bayode Ogunleye,I71637028,University of Brighton,education,education,Other,structured_openalex
W4400916916,2024,A5013206313,Kai Roman Laukamp,I4210089242,Düsseldorf University Hospital,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5013206313,Kai Roman Laukamp,I4210153755,University Hospital Cologne,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5013206313,Kai Roman Laukamp,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4400916916,2024,A5040553911,Robert Terzis,I4210089242,Düsseldorf University Hospital,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5040553911,Robert Terzis,I4210153755,University Hospital Cologne,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5040553911,Robert Terzis,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4400916916,2024,A5068510584,Jan‐Michael Werner,I4210089242,Düsseldorf University Hospital,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5068510584,Jan‐Michael Werner,I4210153755,University Hospital Cologne,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5068510584,Jan‐Michael Werner,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4400916916,2024,A5048404962,Norbert Galldiks,I4210089242,Düsseldorf University Hospital,healthcare,healthcare,Other,structured_openalex
W4400916916,2024,A5048404962,Norbert Galldiks,I4210153755,University Hospital Cologne,healthcare,healthcare,Other,structured_openalex
