author_id,author_name,from_year,to_year,from_primary_affiliation,to_primary_affiliation,from_category,to_category,from_target_firm,to_target_firm,changed_affiliation,changed_category,changed_target_firm
A5013421915,Pontus Olofsson,2024,2025,Marshall Space Flight Center,Marshall Space Flight Center,research_institute,research_institute,Other,Other,False,False,False
A5013425805,Wenbin Ge,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5013431623,David Sontag,2022,2023,,Moscow Institute of Thermal Technology,unknown,research_institute,Other,Other,True,True,False
A5013431623,David Sontag,2023,2024,Moscow Institute of Thermal Technology,Massachusetts Institute of Technology,research_institute,education,Other,Other,True,True,False
A5013438083,Michael Pradel,2024,2025,University of Stuttgart,University of Stuttgart,education,education,Other,Other,False,False,False
A5013449404,Jinheon Baek,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5013453657,Micha Livne,2023,2024,Nvidia (United States),Nvidia (United States),company,company,NVIDIA,NVIDIA,False,False,False
A5013465081,Yian Yin,2024,2025,Cornell University,Cornell University,education,education,Other,Other,False,False,False
A5013508523,Thomas Davidson,2023,2025,"Rutgers, The State University of New Jersey",Rütgers (Germany),education,company,Other,Other,True,True,False
A5013527348,Kaili Sun,2022,2023,Guangxi Normal University,Guangxi Normal University,education,education,Other,Other,False,False,False
A5013638126,Michael M. Bronstein,2022,2024,,University of Oxford,unknown,education,Other,Other,True,True,False
A5013648849,Gabriele Franch,2023,2025,,Fondazione Bruno Kessler,unknown,research_institute,Other,Other,True,True,False
A5013670321,Trishul Chilimbi,2022,2025,Amazon (Germany),Amazon (Germany),company,company,Amazon,Amazon,False,False,False
A5013678131,Zhiyuan Yan,2023,2024,Aerospace Information Research Institute,,education,unknown,Other,Other,True,True,False
A5013678286,Santiago Miret,2023,2024,Intel (United States),Intel (United States),company,company,Other,Other,False,False,False
A5013678286,Santiago Miret,2024,2025,Intel (United States),Intel (United States),company,company,Other,Other,False,False,False
A5013687804,Jonathan A. Weyn,2024,2025,,Microsoft (United States),unknown,company,Other,Microsoft,True,True,True
A5013691634,Kuang Gong,2023,2025,Gordon Center for Medical Imaging,University of Florida,research_institute,education,Other,Other,True,True,False
A5013719827,Hanyin Wang,2022,2024,Northwestern University,Northwestern University,education,education,Other,Other,False,False,False
A5013719827,Hanyin Wang,2024,2025,Northwestern University,University of Illinois Urbana-Champaign,education,education,Other,Other,True,False,False
A5013737840,Manoj Karkee,2024,2025,Washington State University,Cornell University,education,education,Other,Other,True,False,False
A5013763116,Yichang Zhang,2023,2024,,Sacred Heart Hospital,unknown,healthcare,Other,Other,True,True,False
A5013768600,Cong Bai,2022,2023,Zhejiang University of Technology,Zhejiang University of Technology,education,education,Other,Other,False,False,False
A5013768600,Cong Bai,2023,2024,Zhejiang University of Technology,Zhejiang University of Technology,education,education,Other,Other,False,False,False
A5013793053,Antonios Anastasopoulos,2023,2024,George Mason University,George Mason University,education,education,Other,Other,False,False,False
A5013801277,Sina Loriani,2022,2023,Potsdam Institute for Climate Impact Research,Potsdam Institute for Climate Impact Research,research_institute,research_institute,Other,Other,False,False,False
A5013833305,Pei Zhang,2023,2025,Oak Ridge National Laboratory,Oak Ridge National Laboratory,research_institute,research_institute,Other,Other,False,False,False
A5013834379,Pushmeet Kohli,2022,2023,Google DeepMind (United Kingdom),Google (United Kingdom),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,True,False,False
A5013834379,Pushmeet Kohli,2023,2024,Google (United Kingdom),Google (United Kingdom),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,False,False,False
A5013840292,Shubai Chen,2023,2024,Institute of Computing Technology,Institute of Computing Technology,research_institute,research_institute,Other,Other,False,False,False
A5013856385,Weisong Sun,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5013856385,Weisong Sun,2024,2025,,Nanyang Technological University,unknown,education,Other,Other,True,True,False
A5013885739,Jing Yao,2024,2025,Aerospace Information Research Institute,Aerospace Information Research Institute,education,education,Other,Other,False,False,False
A5013892365,Akifumi Hagiwara,2024,2025,Juntendo University,Juntendo University,education,education,Other,Other,False,False,False
A5013903881,Rui Hou,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5013904947,Mohan Timilsina,2023,2025,Ollscoil na Gaillimhe – University of Galway,Institute of Flight,education,nonprofit,Other,Other,True,True,False
A5013947981,Yan Xu,2023,2025,Nanyang Technological University,Nanyang Technological University,education,education,Other,Other,False,False,False
A5013954858,Keqin Bao,2023,2024,University of Science and Technology of China,Sacred Heart Hospital,education,healthcare,Other,Other,True,True,False
A5013954858,Keqin Bao,2024,2025,Sacred Heart Hospital,University of Science and Technology of China,healthcare,education,Other,Other,True,True,False
A5013972536,Jing Liao,2022,2023,City University of Hong Kong,City University of Hong Kong,education,education,Other,Other,False,False,False
A5013972536,Jing Liao,2023,2025,City University of Hong Kong,City University of Hong Kong,education,education,Other,Other,False,False,False
A5013983776,Mingdeng Cao,2023,2024,Tencent (China),The University of Tokyo,company,education,Other,Other,True,True,False
A5014018142,Katherine Heller,2024,2025,Google (United States),Google (United States),company,company,Google / Google DeepMind / DeepMind,Google / Google DeepMind / DeepMind,False,False,False
A5014035752,Dhruv Batra,2022,2023,Meta AI,,company,unknown,Meta,Other,True,True,True
A5014040279,Zenghui Yuan,2023,2024,,Huazhong University of Science and Technology,unknown,education,Other,Other,True,True,False
A5014042630,Haisheng Zheng,2023,2024,,Shanghai Artificial Intelligence Laboratory,unknown,research_institute,Other,Other,True,True,False
A5014044649,Gordon Wetzstein,2023,2024,Stanford University,Stanford University,education,education,Other,Other,False,False,False
A5014044649,Gordon Wetzstein,2024,2025,Stanford University,Stanford University,education,education,Other,Other,False,False,False
A5014045972,Haoyu Zuo,2024,2025,Dyson (United Kingdom),Imperial College London,company,education,Other,Other,True,True,False
A5014054034,F. Friedrich,2022,2023,Hess (United States),Hess (United States),company,company,Other,Other,False,False,False
A5014100513,Thomas J. Fuchs,2023,2025,,Icahn School of Medicine at Mount Sinai,unknown,education,Other,Other,True,True,False
A5014120192,Fan Tang,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5014120569,Ruidi Qiu,2024,2025,Technical University of Munich,Technical University of Munich,education,education,Other,Other,False,False,False
A5014139284,Joey Hejna,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5014139284,Joey Hejna,2024,2025,,Stanford University,unknown,education,Other,Other,True,True,False
A5014167689,Carina Suzana Negreanu,2024,2025,,Microsoft Research (United Kingdom),unknown,company,Other,Microsoft,True,True,True
A5014172220,Chaoyou Fu,2023,2024,Tencent (China),Nanjing University,company,education,Other,Other,True,True,False
A5014172220,Chaoyou Fu,2024,2025,Nanjing University,Nanjing University,education,education,Other,Other,False,False,False
A5014190404,Nancy F. Chen,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5014193325,Igor Mordatch,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5014193427,Andreas Kugi,2023,2024,,TU Wien,unknown,education,Other,Other,True,True,False
A5014223717,Kunpeng Zhang,2023,2025,"University of Maryland, College Park","University of Maryland, College Park",education,education,Other,Other,False,False,False
A5014285077,Aparna Garimella,2022,2023,,Adobe Systems (United States),unknown,company,Other,Other,True,True,False
A5014287041,Juan Sequeda,2024,2025,World Education,World Education,nonprofit,nonprofit,Other,Other,False,False,False
A5014300312,Roxana Daneshjou,2023,2024,Stanford Medicine,Stanford University,healthcare,education,Other,Other,True,True,False
A5014300312,Roxana Daneshjou,2024,2025,Stanford University,Stanford University,education,education,Other,Other,False,False,False
A5014321482,Michael Ying Yang,2022,2023,University of Twente,,education,unknown,Other,Other,True,True,False
A5014321482,Michael Ying Yang,2023,2025,,University of Bath,unknown,education,Other,Other,True,True,False
A5014366499,Gihyun Kwon,2022,2024,,Korea Advanced Institute of Science and Technology,unknown,education,Other,Other,True,True,False
A5014375244,Henning Wachsmuth,2023,2024,Leibniz University Hannover,,education,unknown,Other,Other,True,True,False
A5014375244,Henning Wachsmuth,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5014379995,Ananya Kumar,2022,2024,,,unknown,unknown,Other,Other,False,False,False
A5014391514,Toshiyuki Tanaka,2023,2025,,Kyoto University,unknown,education,Other,Other,True,True,False
A5014400463,Jacob Austin,2022,2024,,,unknown,unknown,Other,Other,False,False,False
A5014400759,Kai Dang,2023,2024,,Sacred Heart Hospital,unknown,healthcare,Other,Other,True,True,False
A5014407395,Georgia Gkioxari,2023,2025,California Institute of Technology,California Institute of Technology,education,education,Other,Other,False,False,False
A5014409944,Aditya Grover,2023,2025,,UCLA Health,unknown,healthcare,Other,Other,True,True,False
A5014414626,Juan Rafael Orozco‐Arroyave,2024,2025,,Universidad de Antioquia,unknown,education,Other,Other,True,True,False
A5014436524,Tao Xiang,2022,2024,King Abdullah University of Science and Technology,University of Surrey,education,education,Other,Other,True,False,False
A5014443478,Jiahua Dong,2024,2025,Mohamed bin Zayed University of Artificial Intelligence,Mohamed bin Zayed University of Artificial Intelligence,education,education,Other,Other,False,False,False
A5014448094,Murali Emani,2022,2023,Argonne National Laboratory,Argonne National Laboratory,research_institute,research_institute,Other,Other,False,False,False
A5014466973,Robb Willer,2024,2025,Stanford University,Stanford University,education,education,Other,Other,False,False,False
A5014474110,Minxian Xu,2022,2025,Shenzhen Institutes of Advanced Technology,Shenzhen Institutes of Advanced Technology,research_institute,research_institute,Other,Other,False,False,False
A5014482509,Jing Zhang,2024,2025,,Southeast University,unknown,education,Other,Other,True,True,False
A5014498545,Anima Anandkumar,2022,2023,Nvidia (United Kingdom),Nvidia (United States),company,company,NVIDIA,NVIDIA,True,False,False
A5014510735,Zonglin Di,2022,2023,,"University of California, Santa Cruz",unknown,education,Other,Other,True,True,False
A5014529529,Jie Zheng,2023,2024,University of Michigan,University of Michigan,education,education,Other,Other,False,False,False
A5014554970,Lingpeng Kong,2022,2023,University of Hong Kong,,education,unknown,Other,Other,True,True,False
A5014554970,Lingpeng Kong,2023,2024,,,unknown,unknown,Other,Other,False,False,False
A5014555745,Or Honovich,2022,2023,,Meta AI,unknown,company,Other,Meta,True,True,True
A5014579261,Che Liu,2024,2025,Imperial College London,,education,unknown,Other,Other,True,True,False
A5014586639,Siqi Zheng,2023,2025,,,unknown,unknown,Other,Other,False,False,False
A5014596965,Ahmed M. Alaa,2024,2025,"University of California, Berkeley","University of California, Berkeley",education,education,Other,Other,False,False,False
A5014613113,Edoardo Maria Ponti,2024,2025,,,unknown,unknown,Other,Other,False,False,False
A5014616639,Guofeng Mei,2023,2024,,Fondazione Bruno Kessler,unknown,research_institute,Other,Other,True,True,False
A5014637245,Bilal Hamamra,2024,2025,An-Najah National University,An-Najah National University,education,education,Other,Other,False,False,False
A5014637990,Perry W. Payne,2022,2023,,Google (United States),unknown,company,Other,Google / Google DeepMind / DeepMind,True,True,True
A5014639509,Sruti Srinivasa Ragavan,2022,2023,,,unknown,unknown,Other,Other,False,False,False
A5014639509,Sruti Srinivasa Ragavan,2023,2024,,Indian Institute of Technology Kanpur,unknown,education,Other,Other,True,True,False
A5014641065,Shikib Mehri,2022,2023,Carnegie Mellon University,,education,unknown,Other,Other,True,True,False
A5014662947,Furu Wei,2022,2023,Microsoft Research Asia (China),Microsoft Research Asia (China),company,company,Microsoft,Microsoft,False,False,False
A5014662947,Furu Wei,2023,2024,Microsoft Research Asia (China),Microsoft (Finland),company,company,Microsoft,Microsoft,True,False,False
A5014662947,Furu Wei,2024,2025,Microsoft (Finland),Microsoft Research Asia (China),company,company,Microsoft,Microsoft,True,False,False
A5014669175,Johannes Jakubik,2023,2024,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,education,education,Other,Other,False,False,False
A5014681596,Érica Rodrigues Moreira,2022,2024,,,unknown,unknown,Other,Other,False,False,False
A5014683120,Masanari Hayashi,2023,2024,Kyushu Dental University,Kyushu Dental University,education,education,Other,Other,False,False,False
